SID,MAX_WIND_SPEED,MAX_WIND_PRESSURE
1992212N20135,80,0
1992216N06182,130,0
1992227N13130,40,0
1992227N17112,50,0
1992229N24162,45,0
1992233N07173,25,0
1992236N07159,130,0
1992237N14144,50,0
1992242N13166,115,0
1992248N19166,110,0
1992259N11159,65,0
1992263N05175,55,0
1992268N11193,95,0
1992277N16140,155,0
1992279N08175,40,0
1992286N12115,90,0
1992289N08135,80,0
1992289N09171,95,0
1992298N10188,110,0
1992302N06150,145,0
1992304N18178,25,0
1992311N06107,70,0
1992314N08141,125,0
1992318N06182,160,0
1992318N11160,125,0
1993059N05136,25,0
1993064N03174,55,0
1993096N08148,25,0
1993105N06165,30,0
1993134N04160,35,0
1993164N04160,130,0
1993166N06131,30,0
1993185N09137,85,0
1993193N08144,45,0
1993199N10156,70,0
1993205N15137,45,0
1993207N19130,65,0
1993211N07161,120,0
1993215N08154,65,0
1993221N12216,115,0
1993223N07185,25,0
1993224N07153,80,0
1993229N10159,80,0
1993231N09134,45,0
1993240N17142,130,0
1993246N16129,55,0
1993250N17119,110,0
1993253N06150,65,0
1993261N11131,80,0
1993263N11168,100,0
1993270N07153,140,0
1993271N14134,70,0
1993275N04159,35,0
1993279N12114,25,0
1993285N12192,50,0
1993298N11154,120,0
1993306N10168,50,0
1993316N09177,25,0
1993317N08149,25,0
1993322N09137,95,0
1993331N05172,105,0
1993331N07108,75,0
1993336N05164,120,0
1993353N05159,70,0
1994001N05156,25,0
1994088N09148,75,0
1994128N04155,90,0
1994134N05161,30,0
1994153N19113,55,0
1994169N06152,45,0
1994181N17137,30,0
1994186N09139,125,0
1994189N16117,45,0
1994191N08141,65,0
1994192N05139,130,0
1994197N14115,45,0
1994205N13148,25,0
1994206N14131,50,0
1994206N22107,40,0
1994210N16144,60,0
1994211N12152,140,0
1994212N11240,65,0
1994215N30149,80,0
1994222N11267,150,0
1994224N20152,130,0
1994231N12157,105,0
1994232N10144,60,0
1994237N24167,75,0
1994242N12112,45,0
1994244N07151,85,0
1994249N12136,30,0
1994250N14133,50,0
1994251N10180,135,0
1994257N13139,45,0
1994259N12128,135,0
1994263N17170,95,0
1994265N16149,50,0
1994271N25169,30,0
1994273N08176,120,0
1994287N08176,115,0
1994287N14156,80,0
1994291N12170,125,0
1994295N25188,35,0
1994298N25161,135,0
1994345N06165,115,0
1994348N04175,50,0
1995005N04189,30,0
1995113N06169,35,0
1995148N07150,50,0
1995150N05156,40,0
1995193N06156,105,0
1995206N15133,65,0
1995209N17122,35,0
1995215N12145,70,0
1995225N12124,60,0
1995229N12144,55,0
1995233N16115,65,0
1995233N23130,25,0
1995236N10134,130,0
1995240N24151,95,0
1995244N08139,45,0
1995247N05144,30,0
1995250N09161,140,0
1995252N08142,90,0
1995255N14104,45,0
1995258N14115,130,0
1995262N04161,25,0
1995264N06174,95,0
1995271N30178,30,0
1995276N13124,25,0
1995277N07141,75,0
1995279N15153,45,0
1995287N08163,140,0
1995292N08150,65,0
1995293N05177,155,0
1995294N05163,120,0
1995302N17174,50,0
1995314N25186,35,0
1995334N09129,30,0
1995341N08115,30,0
1995357N07139,55,0
1996032N10150,25,0
1996054N04149,25,0
1996058N06137,30,0
1996090N04150,40,0
1996116N08114,25,0
1996128N07138,125,0
1996137N13111,60,0
1996186N19156,75,0
1996192N19152,140,0
1996201N07137,90,0
1996202N17115,90,0
1996203N12152,140,0
1996208N20165,75,0
1996209N12144,40,0
1996210N05156,95,0
1996217N16111,40,0
1996223N29158,30,0
1996225N23108,50,0
1996227N08156,95,0
1996227N15176,115,0
1996227N30177,30,0
1996232N21170,65,0
1996238N27155,25,0
1996240N22168,35,0
1996246N08148,140,0
1996250N08148,45,0
1996252N11162,75,0
1996254N13138,130,0
1996260N19107,65,0
1996261N08184,130,0
1996265N06154,30,0
1996268N15140,110,0
1996282N11162,90,0
1996283N12133,50,0
1996284N09158,25,0
1996291N17168,105,0
1996299N11121,30,0
1996303N07155,50,0
1996305N11121,40,0
1996307N09154,140,0
1996309N21175,50,0
1996312N14125,45,0
1996328N08151,25,0
1996348N04104,30,0
1996353N05151,80,0
1996356N08110,45,0
1996364N17145,50,0
1997011N04176,50,0
1997099N06153,145,0
1997108N05168,55,0
1997124N03171,45,0
1997143N17111,45,0
1997146N09161,90,0
1997152N06171,140,0
1997165N12139,90,0
1997167N06162,70,0
1997196N08142,140,0
1997201N24152,55,0
1997202N04152,90,0
1997210N15120,65,0
1997217N06168,140,0
1997221N03179,65,0
1997225N09186,30,0
1997232N14136,110,0
1997232N17115,75,0
1997236N10172,135,0
1997238N19112,45,0
1997240N12193,140,0
1997252N10171,95,0
1997261N13114,75,0
1997262N22184,40,0
1997265N10175,145,0
1997270N18111,40,0
1997273N13151,30,0
1997283N07177,160,0
1997284N04179,160,0
1997296N07176,55,0
1997298N06140,65,0
1997299N07169,155,0
1997311N10151,65,0
1997333N06194,160,0
1998187N17132,30,0
1998188N18117,50,0
1998204N17144,45,0
1998213N14128,100,0
1998217N10130,60,0
1998235N17131,115,0
1998243N23122,30,0
1998253N17150,65,0
1998254N20116,25,0
1998258N19126,130,0
1998259N17118,90,0
1998260N16110,30,0
1998262N20137,45,0
1998267N13134,80,0
1998275N12113,30,0
1998277N24122,30,0
1998278N28126,30,0
1998281N11151,155,0
1998283N13149,50,0
1998285N12149,135,0
1998315N09116,50,0
1998320N10102,75,0
1998321N11117,45,0
1998327N09126,45,0
1998342N06141,90,0
1998343N08114,35,0
1998351N11125,25,0
1998353N13113,30,0
1999003N05114,35,0
1999045N11138,35,0
1999096N10136,35,0
1999111N08126,75,0
1999116N14114,110,0
1999151N09132,105,0
1999195N24156,30,0
1999201N25134,30,0
1999203N17129,40,0
1999204N17117,25,0
1999208N06139,80,0
1999213N12144,50,0
1999217N11265,120,0
1999218N21116,35,0
1999219N25142,25,0
1999228N31128,25,0
1999230N12129,75,0
1999231N30181,70,0
1999233N32152,30,0
1999235N27140,70,0
1999241N12133,40,0
1999253N17124,70,0
1999254N18142,45,0
1999258N25128,45,0
1999260N20130,140,0
1999266N18113,40,0
1999275N16135,110,0
1999288N12129,35,0
1999309N18147,30,0
1999310N09138,35,0
1999315N13127,65,0
1999334N11118,30,0
1999342N08116,30,0
1999348N12115,30,0
2000125N06136,155,0
2000138N16119,40,0
2000141N18116,30,0
2000150N11117,30,0
2000184N13133,115,0
2000185N15117,75,0
2000193N10131,25,0
2000196N16122,25,0
2000199N20145,45,0
2000202N12131,50,0
2000209N06182,40,0
2000214N22155,125,0
2000220N24149,30,0
2000222N14143,75,0
2000228N31180,45,0
2000230N08139,140,0
2000230N30169,25,0
2000232N12116,45,0
2000237N08138,75,0
2000240N22115,55,0
2000245N14157,140,0
2000248N17117,95,0
2000248N18126,55,0
2000258N22138,75,0
2000260N15178,135,0
2000272N24165,35,0
2000281N11111,40,0
2000295N20146,105,0
2000299N08139,90,0
2000305N06136,85,0
2000313N18126,30,0
2000332N08133,55,0
2000364N07130,110,0
2001047N09134,25,0
2001106N04138,25,0
2001125N05129,60,0
2001170N11138,100,1004
2001180N15118,75,1002
2001181N08141,80,0
2001189N13130,40,0
2001192N21177,25,1004
2001202N23152,85,1004
2001204N19127,85,1002
2001206N14134,100,1005
2001212N10158,120,1006
2001220N17118,40,1002
2001225N18146,90,1002
2001236N21161,30,1002
2001238N16139,130,1002
2001238N18162,45,1003
2001239N19116,45,1006
2001246N19156,105,1002
2001248N23125,100,1004
2001259N20138,75,1002
2001260N14167,100,1004
2001264N21126,95,1004
2001276N13146,105,1004
2001284N16132,90,1002
2001291N05158,140,1004
2001309N10130,115,1004
2001321N07148,35,0
2001323N05107,35,1003
2001338N10130,35,1004
2001345N05155,35,1004
2001347N04162,155,1004
2001361N01106,65,1005
2002008N07141,50,1004
2002057N06156,140,1004
2002078N04138,30,1004
2002096N11155,30,1002
2002133N03150,140,1002
2002146N17113,25,1006
2002155N20112,85,1004
2002178N04155,130,1004
2002178N10139,110,1006
2002187N11160,135,1004
2002189N21116,40,1002
2002195N11172,145,1004
2002198N09182,30,1009
2002199N08130,35,1002
2002200N21150,65,1002
2002214N19120,50,1004
2002215N34140,25,1006
2002222N09163,135,1004
2002222N11131,35,1004
2002227N14115,55,1004
2002234N14164,115,1004
2002237N10202,115,0
2002240N16155,110,1006
2002252N20121,45,1006
2002264N13114,55,1006
2002268N15163,135,1006
2002281N10163,25,1006
2002282N10156,70,1002
2002289N18162,30,1008
2002291N13177,30,1002
2002297N09206,75,1011
2002298N17169,75,1006
2002323N09155,95,1002
2002335N05166,130,1006
2003011N02180,50,1006
2003098N03159,135,1006
2003137N07131,30,1002
2003138N04148,115,1006
2003144N16119,55,1004
2003150N17119,45,1006
2003158N08156,115,1006
2003196N05150,130,1006
2003196N11137,65,1007
2003212N09150,110,1006
2003212N12130,65,1004
2003226N07156,90,1004
2003230N18125,35,1004
2003240N14230,90,1010
2003240N20139,125,1002
2003247N10153,150,1004
2003259N13133,100,1006
2003267N15140,90,1002
2003279N18118,25,1006
2003283N26131,30,1002
2003290N15132,125,1002
2003291N17147,130,1006
2003294N11112,25,1004
2003295N09101,35,1002
2003302N11133,75,1006
2003316N11141,75,1006
2003319N13172,145,1006
2003357N11142,35,1004
2004042N08148,40,1006
2004074N03143,35,1004
2004093N07154,130,1002
2004134N07132,140,1006
2004135N09114,35,1002
2004136N05148,60,1004
2004156N16117,100,1006
2004158N07142,75,1004
2004164N06139,155,1006
2004174N14146,125,1006
2004177N12154,80,1004
2004193N19136,45,1008
2004206N20151,115,1004
2004215N22148,35,1004
2004216N16166,90,1004
2004219N15137,90,1002
2004222N24150,35,1006
2004227N15144,65,1002
2004230N09172,155,1006
2004231N09147,90,1004
2004238N13154,30,1006
2004239N11171,125,1004
2004248N14156,60,1004
2004255N23120,35,1004
2004263N13153,125,1006
2004275N14139,140,1006
2004284N07157,125,1006
2004288N09164,110,1004
2004319N10134,115,1004
2004333N06154,130,1004
2004344N06178,50,1005
2004352N10154,55,1006
2005013N05153,65,1006
2005071N06152,80,1006
2005107N07151,115,1006
2005148N06156,125,1006
2005192N22155,140,1006
2005199N21168,55,1006
2005202N13138,60,1002
2005210N19115,45,1004
2005211N09141,90,1006
2005222N14131,65,1006
2005229N21156,65,1006
2005230N20144,125,1006
2005237N14148,130,1006
2005241N15155,140,1006
2005248N08142,115,1002
2005257N15120,50,1006
2005262N13127,90,1002
2005262N20155,100,1006
2005268N19146,125,1006
2005279N17111,30,1006
2005282N22138,115,1004
2005301N13117,85,1004
2005311N08140,45,1004
2005316N05134,70,1004
2005350N08127,45,1006
2006060N04141,35,1006
2006128N09138,125,1006
2006174N08135,45,1006
2006180N06140,130,1004
2006188N10143,50,1006
2006198N08152,75,1006
2006209N13130,70,1006
2006216N07151,140,1006
2006216N21152,60,1006
2006217N20134,55,1006
2006224N21141,55,1002
2006225N17126,45,1006
2006228N10218,140,1012
2006234N18109,30,1006
2006252N13139,120,1006
2006253N20120,30,1004
2006259N19155,140,1006
2006264N13115,30,1006
2006268N12129,125,1004
2006272N13144,35,1002
2006276N18151,30,1006
2006282N13160,90,1004
2006298N12143,140,1006
2006311N16143,125,1006
2006329N06150,135,1006
2006340N08142,100,1006
2006349N08157,30,1006
2007090N06158,100,1007
2007135N08147,130,1006
2007184N16112,35,1006
2007188N04148,125,1008
2007208N20155,120,1010
2007213N12115,30,1010
2007216N18138,70,1010
2007219N15130,30,1010
2007223N19136,140,1010
2007240N17153,80,1006
2007249N24161,65,1007
2007254N18140,125,1010
2007257N16134,135,1007
2007262N09138,30,1010
2007265N20122,45,1007
2007272N17125,70,1007
2007274N18131,130,1002
2007274N28173,50,1007
2007282N19181,40,1010
2007291N19148,115,1007
2007298N18136,40,1007
2007306N18133,75,1010
2007313N16148,35,1010
2007323N09128,80,1007
2007324N10140,95,1007
2007327N09152,25,1010
2007330N10141,25,1010
2008012N12123,40,1010
2008104N08128,100,1010
2008128N07134,135,1005
2008135N12116,75,1007
2008135N16125,40,1006
2008147N10141,125,1007
2008169N08135,110,1010
2008193N20126,90,1010
2008206N22133,95,1007
2008217N19120,50,1007
2008218N10224,35,1011
2008224N24122,35,1010
2008226N22134,55,1010
2008229N13147,100,1010
2008238N13130,35,1010
2008252N16128,125,1007
2008253N29150,35,1010
2008257N28148,35,1010
2008262N16142,125,1008
2008268N12140,140,1004
2008272N08139,40,1010
2008272N15113,55,1010
2008286N17109,35,1010
2008292N20152,45,1010
2008311N08128,55,1007
2008320N08122,40,1007
2008320N23146,40,1010
2008343N16168,85,1007
2009121N13124,115,1010
2009123N10111,90,1010
2009164N10131,75,1010
2009173N10132,45,1010
2009189N17129,35,1010
2009192N16130,30,1010
2009196N14129,65,1007
2009213N16130,45,1010
2009215N20133,80,1010
2009219N19140,40,1007
2009221N10201,45,1012
2009228N11163,120,1008
2009238N12189,30,1009
2009238N20151,65,1010
2009246N18130,50,1007
2009251N16118,30,1007
2009254N14130,75,1010
2009255N13155,140,1008
2009268N14128,90,1010
2009269N10163,30,1010
2009270N10148,135,1008
2009272N07164,150,1007
2009281N15144,55,1007
2009287N10154,140,1006
2009299N12153,90,1004
2009305N14134,25,1010
2009311N20157,45,1010
2009324N06129,30,1010
2009325N06148,155,1010
2009337N14143,35,1007
2010018N07113,30,1010
2010078N03153,50,1010
2010191N12138,80,1010
2010198N15123,80,1010
2010218N20127,55,1010
2010233N17119,65,1010
2010239N15118,60,1010
2010240N15142,105,1010
2010241N25125,40,1010
2010243N12146,45,1010
2010249N24125,65,1010
2010256N17137,105,1010
2010263N15149,90,1010
2010278N18110,30,1010
2010285N13145,160,1010
2010293N13165,30,1010
2010293N16147,115,1007
2010305N06105,55,1007
2010315N14112,30,1010
2010346N09115,25,1010
2010350N30175,50,1008
2011091N09112,30,1010
2011093N10131,30,1007
2011126N11129,50,1007
2011140N08142,140,1007
2011159N13122,30,1007
2011167N08129,35,1007
2011172N11133,55,1007
2011192N18158,115,1010
2011195N15134,30,1010
2011205N12130,65,1007
2011208N09145,140,1007
2011215N24164,75,1010
2011221N17139,30,1011
2011233N12129,140,1007
2011236N15143,55,1007
2011245N21150,45,1007
2011249N18133,40,1010
2011253N20145,115,1007
2011257N19154,90,1010
2011266N13139,115,1010
2011267N16111,35,1010
2011270N18139,130,1007
2011282N08136,30,1010
2011311N13111,25,1010
2011338N06114,25,1010
2011344N12117,25,1010
2011346N03156,50,1010
2012046N08130,25,1007
2012086N10116,60,1008
2012141N11148,80,1007
2012152N12130,105,1010
2012162N06150,130,1010
2012168N19112,50,1007
2012177N11135,40,1010
2012196N19144,55,1009
2012201N15129,115,1007
2012209N11131,90,1007
2012209N25149,80,1007
2012215N23146,65,1010
2012216N24162,45,1010
2012225N16133,65,1010
2012230N21126,120,1007
2012232N13141,125,1009
2012254N09135,155,1010
2012263N15141,140,1010
2012267N16141,55,1006
2012273N13112,55,1010
2012274N13151,45,1007
2012279N15145,105,1007
2012287N16147,55,1010
2012296N06135,105,1010
2012317N07118,25,1010
2012331N03157,150,1007
2012359N08134,35,1010
2013001N04141,40,1010
2013049N05131,25,1007
2013158N13129,55,1010
2013167N12128,35,1010
2013171N15117,35,1010
2013178N09133,70,1010
2013187N20156,125,1007
2013196N14128,40,1010
2013210N13122,60,1007
2013217N11118,45,1010
2013220N12137,130,1010
2013221N11244,30,1012
2013224N12220,35,1010
2013227N08193,65,1009
2013228N23124,75,1010
2013229N26132,30,1007
2013237N11129,50,1007
2013243N26122,50,1007
2013255N20148,60,1007
2013259N17132,135,1010
2013260N15112,25,1007
2013262N14149,90,1007
2013269N15118,100,1007
2013272N10135,90,1010
2013272N26152,40,1004
2013274N18152,120,1007
2013282N14132,100,1007
2013282N14149,120,1010
2013289N14149,140,1007
2013290N14153,30,1010
2013292N09162,140,1010
2013301N13142,105,1010
2013305N07141,35,1010
2013306N07162,170,1010
2013316N06130,30,1010
2013324N07103,75,1010
2013337N15139,30,1007
2014015N10129,30,1010
2014029N10143,35,1010
2014058N09149,80,1010
2014080N08128,25,1010
2014093N02148,35,1007
2014117N10145,70,1006
2014164N19116,50,1004
2014184N08147,140,1010
2014190N08154,140,1007
2014197N10137,85,1005
2014204N10239,140,1011
2014209N12152,140,1007
2014209N16134,40,1010
2014248N19129,65,1010
2014249N14118,30,1010
2014254N10142,80,1010
2014260N13135,50,1007
2014267N18150,55,1004
2014271N10160,135,1007
2014275N06166,155,1007
2014303N13141,155,1008
2014329N08131,55,1010
2014334N02156,155,1010
2014362N07130,45,1007
2015012N09146,70,1010
2015038N08158,130,1007
2015069N04173,50,1010
2015085N06162,150,1010
2015092N06161,45,1007
2015122N07144,140,1007
2015127N04158,140,1004
2015171N15112,50,1007
2015180N09160,120,1007
2015183N13130,75,1007
2015184N08172,135,1007
2015188N08194,85,1008
2015203N16126,35,1010
2015211N13162,155,1004
2015213N29146,30,1010
2015218N18149,45,1004
2015226N12151,120,1007
2015226N15164,140,1004
2015229N08212,120,1008
2015249N18142,60,1014
2015256N16113,35,1007
2015257N14152,100,1010
2015263N14148,130,1007
2015273N12130,115,1010
2015274N17167,70,993
2015285N14151,130,1007
2015286N12163,125,1004
2015293N16164,35,1010
2015321N04164,120,1004
2015344N07145,125,1007
2015348N04146,25,1010
2015362N01179,30,1010
2016147N18115,30,1007
2016185N08145,155,1007
2016199N18131,25,1010
2016205N25152,45,1000
2016207N17116,65,1007
2016211N11128,80,1004
2016216N17149,65,996
2016221N19163,55,1007
2016225N16138,60,1007
2016228N22117,45,1007
2016230N15138,65,1007
2016230N25160,120,1007
2016232N22153,35,1004
2016236N13146,40,1007
2016244N21123,100,1008
2016253N13144,170,1005
2016253N26152,35,1007
2016255N12114,30,1007
2016256N12146,115,1007
2016265N10150,120,1007
2016269N15165,150,1007
2016278N16181,130,1010
2016279N19130,55,1010
2016287N12131,115,1005
2016288N06146,145,1007
2016305N10147,90,1004
2016313N11163,35,1007
2016315N11171,25,1010
2016328N09130,80,1007
2016355N07146,140,1010
2017008N08128,30,1010
2017104N11130,25,1010
2017113N09144,40,1008
2017161N13119,45,1010
2017182N15132,65,1006
2017195N16114,50,1007
2017200N26162,135,1007
2017201N23178,50,1010
2017202N16116,45,1007
2017202N19124,35,1007
2017206N13129,90,1004
2017209N19118,40,1007
2017212N27158,60,1004
2017223N16172,110,1007
2017232N19130,100,1007
2017236N15129,60,1008
2017239N18147,90,1000
2017242N19122,45,1004
2017247N16132,30,1010
2017252N14147,120,1007
2017253N14130,95,1006
2017267N18116,30,1007
2017282N17113,30,1007
2017284N15134,90,1004
2017288N09138,135,1007
2017291N09116,25,1005
2017292N13151,65,1007
2017304N11127,90,1010
2017307N07102,25,1010
2017312N10134,45,1010
2017321N07124,40,1007
2017347N11131,50,1007
2017354N08134,85,1010
2017364N07138,35,1007
2018039N08151,40,1010
2018082N04147,130,1007
2018129N15153,35,1009
2018153N12113,40,1007
2018155N10132,60,1003
2018164N21120,35,996
2018165N22117,45,1000
2018179N19134,80,1010
2018184N10147,145,1007
2018195N19138,50,1007
2018199N18128,55,1004
2018202N18116,35,1007
2018202N21159,65,1008
2018204N15137,90,1010
2018211N27152,35,1004
2018213N12245,135,1013
2018214N19153,85,1010
2018218N18134,45,1004
2018221N17112,60,1001
2018222N16147,65,1007
2018226N23128,50,1007
2018227N11145,105,1010
2018229N11160,115,1006
2018234N22119,30,1001
2018239N11161,155,1005
2018250N12170,155,1007
2018251N20122,45,1009
2018263N12146,140,1003
2018268N24155,30,1006
2018271N06154,150,1004
2018294N08161,150,1012
2018311N07179,90,1009
2018321N10113,30,1010
2018324N04156,95,1010
2018358N07140,30,1006
2018365N08115,50,1009
2019004N03175,30,1010
2019050N05163,145,1011
2019071N04161,35,1010
2019178N10137,35,1008
2019182N18114,35,1001
2019195N13136,45,1008
2019205N23137,35,1005
2019210N16117,55,1010
2019213N17155,80,1003
2019214N15134,135,1007
2019216N16147,100,1010
2019231N13135,60,1004
2019236N08143,40,0
2019242N14180,115,1010
2019242N18126,35,1005
2019243N06136,120,1010
2019255N09162,35,0
2019260N20129,65,1007
2019268N10155,90,1010
2019278N16165,160,1010
2019288N16136,95,0
2019290N08169,140,1011
2019302N11118,105,1010
2019306N10162,165,1007
2019308N13114,65,1007
2019314N12172,115,1013
2019314N14136,90,1011
2019322N11144,65,1012
2019329N09160,120,1010
2019354N05151,105,1011
2020129N07134,100,1009
2020160N10133,35,1007
2020211N14124,45,1005
2020213N15131,75,1007
2020220N14128,40,1002
2020222N15117,70,1010
2020222N26149,45,1010
2020229N18123,60,1006
2020234N19123,100,1005
2020239N13134,120,1014
2020244N25146,135,1008
2020254N26143,25,1007
2020258N11127,50,1014
2020263N21136,55,1012
2020270N17159,65,1006
2020277N21141,80,1010
2020281N14126,40,1007
2020285N17120,50,1005
2020291N06141,75,1009
2020293N23139,30,1009
2020296N09137,105,1010
2020299N11144,170,1010
2020303N05149,50,1011
2020312N10131,45,1010
2020313N08135,115,1010
2020353N06129,30,1010
2021046N06142,45,1010
2021102N06144,170,1007
2021132N06132,35,1009
2021148N05142,45,1010
2021161N18115,35,1004
2021171N09152,65,1010
2021185N13121,30,1010
2021186N16129,30,1004
2021197N17135,95,1007
2021198N19117,80,1005
2021204N21146,40,1004
2021214N20155,35,1007
2021214N21110,45,997
2021215N24124,55,998
2021216N22144,55,1010
2021219N08193,55,1012
2021244N24164,35,1005
2021248N11131,65,1008
2021248N12141,155,1006
2021264N13119,35,1009
2021265N11150,140,1008
2021276N07131,45,1012
2021280N14137,60,1004
2021282N16165,55,1010
2021295N09145,85,1014
2021296N06127,35,1014
2021333N11146,130,1010
2021346N05145,150,1010
2021349N05108,30,1010
2022088N09116,35,1009
2022096N03150,105,1007
2022099N11128,40,1010
2022180N15117,75,1010
2022180N15130,45,1010
2022208N15143,30,1007
2022211N20129,35,1007
2022215N21118,25,1005
2022221N24149,35,1010
2022232N18131,65,1008
2022233N22151,95,1007
2022239N22150,145,1007
2022242N20133,30,1010
2022247N26147,110,1010
2022254N21158,70,1004
2022254N24143,135,1010
2022263N18137,35,1006
2022264N17132,145,1008
2022268N20147,75,1000
2022270N14136,90,1006
2022284N15152,40,1007
2022285N12116,35,1005
2022285N17140,90,1008
2022287N26154,35,1006
2022292N21132,30,1012
2022299N11134,75,1012
2022301N07140,40,1008
2022316N20167,40,1008
2022342N06133,50,1010
2023108N03160,45,1010
2023138N05151,165,1010
2023156N12135,95,1010
2023194N16123,80,1010
2023201N13134,130,1007
2023207N09141,125,1010
2023213N14257,130,1010
2023218N25145,120,1014
2023234N18128,140,1010
2023234N19154,60,1007
2023239N18144,105,1007
2023241N10158,70,1007
2023247N20130,45,1010
2023266N16116,30,1010
2023271N14144,120,1010
2023279N08157,165,1008
2023289N15111,45,1010
2023314N05149,25,1010
2023349N04141,30,1014
2024141N03142,90,1014
2024151N18113,30,1001
2024195N13114,25,1004
2024198N08130,60,1010
2024201N12133,125,1007
2024218N23143,70,1010
2024224N27154,40,1004
2024225N22135,110,1007
2024225N24147,30,1010
2024231N24126,35,1007
2024233N15148,115,1007
2024244N09137,145,1010
2024246N22147,40,1006
2024253N11148,80,1007
2024259N12145,55,1004
2024259N17126,35,1010
2024264N20128,30,1010
2024267N29129,35,1007
2024269N14150,70,1004
2024270N24128,135,1010
2024278N11150,45,1008
2024293N13141,65,1005
2024298N13150,140,1008
2024307N06143,130,1007
2024312N14145,80,1010
2024313N10169,140,1009
2024314N07151,130,1010
2024357N10115,30,1007
2025162N15114,64,996
2025174N23146,39,1008
2025176N18113,25,1003
2025183N24148,60,1003
2025185N20119,89,1001
2025192N25140,51,1004
2025194N31124,29,1002
2025196N33141,39,1006
2025200N19123,64,991
2025203N18133,39,1003
2025204N19121,70,998
2025205N13144,80,1004
2025206N11227,110,1011
2025214N27137,35,999
2025216N28163,25,1008
2025218N28157,25,1005
2025219N18148,89,1007
2025230N20107,29,1001
2025231N27128,45,1009
2025235N17117,93,1002
2025240N15116,39,1001
2025247N27132,51,1002
2025249N18117,64,1002
2025259N16124,45,1008
2025262N16133,144,1005
2025262N23163,124,1009
2025267N10134,80,1003
2025274N15131,89,1006
2025278N25143,119,1003
2025281N19139,74,1003
2025291N13126,51,1004
2025305N10138,115,1002
2025308N10143,115,1004
2025329N10124,80,1007
2025330N05099,45,1005
2025333N05105,29,1006
2026015N10130,51,1002
2026035N09133,39,1004
